#Id	Organism	TaxonID	Full Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000283575	Oscillibacter valericigenes Sjm18-20	693746	Bacteria; Firmicutes; Clostridia; Clostridiales; Oscillospiraceae; Oscillibacter.	Bacteria_Firmicutes_Clostridia_Clostridiales_Oscillospiraceae_Oscillibacter_valericigenes_Sjm18_20	0.5482434375866191	0.5501115651382907	0.5826860129952611	4058.0	0.53617053121158	0.8437405046126608	0.8074417079588466	4410036.0	689110.0	3560847.0	58.0	48.470226657740234	50.914324685310504	58.78078305544186	37.595582459272585	41.55647273739177	54.51148091709144	54.0	3.080137252852074	6.013737268065952	0.7582030459518335	1.8453101962759397	-6.468003450825724	-8.794259259259261	-2.109185900912008	-2.0041711111111113	16.0	15.0	0.8410547067520946	3.0	3.0	3396.0	1386.602	3421.0	1220.02	100.0	4.665652312839	3.0168097170794086	3.7610523834513763	1679.0	-9.455367538233842	-14.694992599901331	5.239625061667488	-8.421153846153846	-14.192307692307692	5.771153846153846
GCA_000317695	Anabaena cylindrica PCC 7122	272123	Bacteria; Cyanobacteria; Nostocales; Nostocaceae; Anabaena.	Bacteria_Cyanobacteria_Nostocales_Nostocaceae_Anabaena_cylindrica_PCC_7122	0.3965239645323851	0.3974403523388079	0.456795095538551	5261.0	0.3535877371874446	0.8161156727595892	0.7892083224147711	6395836.0	1176094.0	5047647.0	61.0	49.267551657439554	54.524672541287444	59.63097541347562	51.25072634592382	50.599031553314575	57.851544369910826	53.0	1.784757657483372	3.011757846470548	1.623336346908074	2.480232401597531	-2.1891427485269124	-3.4207547169811314	-0.9053282531838234	-1.0163516981132077	16.0	17.0	0.8815814483938414	4.0	4.0	1853.0	697.914	1516.0	440.182	94.37	1.6473442603526804	2.326912473318062	2.5837074957711366	686.0	-5.708061749571184	-9.221690489803699	3.513628740232514	-6.047924528301885	-10.458490566037737	4.410566037735849
GCA_000265385	Aequorivita sublithincola DSM 14238	746697	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Aequorivita.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Aequorivita_sublithincola_QSSC9_3_DSM_14238	0.368956550278977	0.36983527603762273	0.3920579485189497	3126.0	0.3074696574524339	0.8987093653454129	0.8887825644600135	3520671.0	356611.0	3129111.0	36.0	50.37845566534876	55.50043463023711	59.65059625456231	44.101446956415096	45.99390958970744	56.91136831838773	56.0	3.9809945151720108	5.912621808010002	3.2083670686158574	4.480873664470353	-0.6646801023672398	-1.1345283018867929	-0.5052080230326236	-0.6848792452830189	1.0	0.0	0.8880358285348688	2.0	2.0	189.0	202.636	83.0	97.078	99.36	2.555595140537848	2.374502908723619	2.4952896245274516	453.0	-3.931647472808701	-8.368454894433782	4.43680742162508	-3.4211320754716974	-9.816981132075469	6.395849056603774
GCA_000328625	Halobacteroides halobius DSM 5150	748449	Bacteria; Firmicutes; Clostridia; Halanaerobiales; Halobacteroidaceae; Halobacteroides.	Bacteria_Firmicutes_Clostridia_Halanaerobiales_Halobacteroidaceae_Halobacteroides_halobius_MD_1_DSM_5150	0.32707991813490406	0.32769734991462945	0.3575643636743433	2459.0	0.2779349774954647	0.8903457764541353	0.8710746983585952	2649255.0	290502.0	2307699.0	75.0	37.84224603780795	51.751540037158165	59.317350857982014	35.50144673200861	44.512618524969085	57.258465135459204	50.0	6.0773140106233345	8.112190732925834	3.3416207306231844	3.9460487090317833	-7.66218381455874	-9.89	-1.8175446766978474	-2.123678	16.0	15.0	0.840585603904026	5.0	5.0	2124.0	828.706	2211.0	597.842	98.42	2.178517366698533	2.64995217702523	3.0692173117632398	742.0	-5.2849084249084255	-7.155225885225885	1.8703174603174604	-6.022916666666667	-8.127083333333333	2.1041666666666665
GCA_000328685	Natronococcus occultus SP4	694430	Archaea; Euryarchaeota; Halobacteria; Natrialbales; Natrialbaceae; Natronococcus.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Natronococcus_occultus_SP4_DSM_3396	0.6646123397178058	0.6669683964723545	0.6535305674332601	3764.0	0.5609132584887583	0.84074019439771	0.8223706374139842	4013216.0	639144.0	3300351.0	50.0	36.13112118457963	47.0949368213263	58.58435041958177	34.255456409949105	43.914446402930864	56.06119100248316	58.0	0.8728081125664147	2.2855206825888383	0.3335969474437755	1.133050961782134	-2.4076328374070233	-4.200862068965517	-1.764523124335823	-2.003366896551724	16.0	15.0	0.8746014877789585	4.0	4.0	964.0	737.176	1110.0	839.238	99.85000000000001	3.2167682400795337	3.7493640694619157	3.821295740784241	2468.0	-15.076583288983503	-19.945582756785523	4.868999467802022	-11.87857142857143	-19.64821428571429	7.769642857142857
GCA_000230995	Mesorhizobium australicum WSM2073	754035	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_australicum_WSM2073	0.6350530359510659	0.6370983065306083	0.6327501344252803	5742.0	0.5809748822268271	0.8717031468579964	0.8585797610334852	6200534.0	795509.0	5323653.0	51.0	39.32319028484945	47.87506943447455	57.75841152078203	32.671806806903916	40.1956541627536	52.836433274577345	55.0	1.4261897447270684	3.9918559986096853	0.5237253400478401	1.8407402814693417	-4.677140369209334	-5.395636363636365	-2.106484057819582	-2.2097174545454545	17.0	16.0	0.8686868686868687	2.0	2.0	3754.0	1629.906	3679.0	1691.986	100.0	6.1025980627967265	2.1189200201935687	3.01983033708576	1226.0	-13.072095536959553	-18.80765341701534	5.735557880055787	-10.598113207547168	-17.652830188679243	7.054716981132075
GCA_000265405	Belliella baltica DSM 15883	866536	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cyclobacteriaceae; Belliella.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cyclobacteriaceae_Belliella_baltica_BA134_DSM_15883	0.375240345096739	0.3761131454784368	0.3866613735609369	3654.0	0.36999193556881477	0.8857299787089296	0.862431328255407	4196595.0	479545.0	3619275.0	38.0	48.424263492026256	56.18508502188633	59.96034087094499	41.50823367496838	45.56274720223265	56.38470874081222	55.0	3.489763623699375	5.29449385179959	2.76745806671385	3.9635114938816716	-0.7435313441007418	-1.428363636363637	-0.6039139939775511	-0.7599767272727275	0.0	15.0	0.9061302681992337	4.0	4.0	314.0	296.84	167.0	155.61	99.49	2.640603241316221	2.418023904152551	3.0395982176204996	1153.0	-4.312417853231106	-8.849277108433736	4.536859255202629	-4.183333333333333	-9.268518518518519	5.0851851851851855
GCA_000284515	Halobacillus halophilus DSM 2266	866895	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Halobacillus.	Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Halobacillus_halophilus_DSM_2266	0.4240788276661237	0.42536440801486636	0.43020457280385077	3911.0	0.3822220670160032	0.8268976869064759	0.8106493179833818	4150632.0	718484.0	3364707.0	66.0	55.59573117461318	56.965188830120695	59.94819061288286	43.92060487566005	43.78428100024638	54.67966010111936	57.0	4.641766949846921	7.4525926400579925	1.6777965058622057	2.520321512658008	-7.0597008437739595	-9.876842105263156	-1.9582240859115359	-1.9707484210526318	16.0	15.0	0.8008182050626438	7.0	7.0	3429.0	1370.078	3493.0	1062.718	100.0	4.295512699084451	2.199911464912832	3.1618070399188243	816.0	-7.092572964669738	-9.644436763952893	2.5518637992831543	-6.651851851851851	-10.47037037037037	3.8185185185185184
GCA_000328665	Methanomethylovorans hollandica DSM 15978	867904	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanomethylovorans.	Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_Methanomethylovorans_hollandica_DSM_15978	0.4398745627789169	0.44100972244774167	0.461233660130719	2273.0	0.33563226073262126	0.863210320374951	0.8499549591091291	2428904.0	332249.0	2064459.0	49.0	53.65257771478412	54.679290615693255	59.15837043101725	51.41458200250702	50.91225285567265	57.90750379908117	57.0	2.2218871586918034	5.173052007462869	1.2266436221338421	1.9193202955347801	-4.126502419709627	-6.877894736842107	-1.3925249274087148	-1.6667564912280701	17.0	16.0	0.8873735151781786	2.0	2.0	1289.0	511.224	1215.0	367.346	100.0	6.147597579102034	2.947407648875855	3.2014418141801513	590.0	-7.307212681638045	-10.77249229414355	3.465279612505504	-7.369090909090909	-11.083636363636364	3.7145454545454544
GCA_000266885	Turneriella parva DSM 21527	869212	Bacteria; Spirochaetes; Leptospirales; Leptospiraceae; Turneriella.	Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Leptospiraceae_Turneriella_parva_H_DSM_21527	0.5382865407973413	0.5398163250896543	0.5283299721501968	4103.0	0.5151746615744536	0.910335845110019	0.9004861981539753	4384015.0	393089.0	3947745.0	37.0	49.331362519916496	51.20691719800481	58.4865805778859	46.84027267650622	47.1166933393417	56.28581390103895	51.0	0.17020408256433583	1.7436581124966393	0.03875366168902053	1.032911708050717	-2.2741969290762927	-4.1064	-1.5117842261759802	-1.5290012000000002	18.0	19.0	0.8125761637825981	2.0	2.0	1126.0	798.386	1129.0	712.478	100.0	4.70654389483463	1.801048914246877	2.3096682845471976	66.0	-11.355491104070193	-14.040119424811113	2.6846283207409214	-6.688000000000001	-13.155999999999999	6.468
GCA_000230735	Natrinema pellirubrum DSM 15624	797303	Archaea; Euryarchaeota; Halobacteria; Natrialbales; Natrialbaceae; Natrinema.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Natrinema_pellirubrum_157_JCM_10476	0.6632847355387032	0.6657125632457369	0.6513654851830332	3567.0	0.5688336244260443	0.8370427589758445	0.8213500193511163	3790479.0	617686.0	3113310.0	46.0	36.509117200009136	47.27568903291856	58.36749083319346	34.201518007828284	44.09941675887465	55.7768218902397	58.0	0.8774515936413001	2.1442615550581987	0.34648813669710365	1.2397459933148678	-2.409733669750506	-4.318620689655171	-1.7579110344827682	-2.08053	16.0	16.0	0.8929072049341183	3.0	3.0	870.0	691.792	1041.0	788.098	99.14	2.580266901531906	3.655696927473865	3.577478776326088	1725.0	-15.140832161934215	-20.154793365195392	5.013961203261175	-12.510714285714286	-18.296428571428574	5.785714285714286
GCA_000269985	Kitasatospora setae KM-6054	452652	Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Kitasatospora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Streptomycineae_Streptomycetaceae_Kitasatospora_setae_KM_6054_NBRC_14216	0.743879858615561	0.7460079140064834	0.6812947401182695	7221.0	0.7252288628215392	0.862257917829767	0.8300405611663436	8783278.0	1209827.0	7290477.0	72.0	28.801189381379793	44.623413934044294	57.326500134928374	28.203977236886075	38.895787465666146	50.399856818316906	55.0	2.4775993302597037	3.470230035276092	2.339009961674074	1.6959161453832252	-4.628059825508921	-5.8274074074074065	-2.4484769948760614	-2.134778148148148	16.0	15.0	0.5959008447583437	9.0	9.0	4423.0	1827.51	4938.0	2623.394	81.41000000000001	0.8891076796829633	3.0347403547404554	3.6626737988068787	3632.0	-17.718048780487806	-24.067918514412423	6.349869733924613	-13.988235294117647	-19.53921568627451	5.5509803921568635
GCA_000230715	Natronobacterium gregoryi SP2	797304	Archaea; Euryarchaeota; Halobacteria; Natrialbales; Natrialbaceae; Natronobacterium.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Natronobacterium_gregoryi_SP2_DSM_3393	0.6327200078372046	0.6349654547612786	0.6296042095630291	3602.0	0.5721473708264121	0.8367576859196971	0.8218221835540271	3788356.0	618420.0	3113355.0	46.0	40.32366661882438	48.83373218446649	58.31978134950622	37.134500669717994	44.311617925149804	55.810393342232636	59.0	0.5510953194158825	2.204983577122773	0.14563016606687262	1.077250477761178	-2.308892282065527	-4.535762711864406	-1.6851974014436528	-2.045572542372881	16.0	15.0	0.8817323709050527	3.0	3.0	878.0	720.462	993.0	749.374	100.0	5.035882039533599	3.338668733004013	3.426899709648147	1468.0	-13.994974944320711	-18.27129732739421	4.276322383073497	-11.600000000000001	-17.791379310344826	6.191379310344828
GCA_000263195	Emticicia oligotrophica DSM 17448	929562	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Emticicia.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Emticicia_oligotrophica_GPTSA100_15_DSM_17448	0.36663469514176117	0.3674579592592619	0.3970561345767051	3910.0	0.2745832270986094	0.8923003369209601	0.8871973369780654	4798158.0	516760.0	4256913.0	40.0	47.66229158843825	54.485483572010125	59.59369092599829	39.73126272729521	41.285343460079396	53.75754442094995	53.0	3.611738782934559	5.917719954453285	3.116870682432048	4.054734319246083	-0.5840000000000006	-0.8815384615384618	-0.4766177493606076	-0.5525826923076923	0.0	5.0	0.9237851662404092	2.0	2.0	212.0	227.268	130.0	111.934	99.9	3.320669814090689	1.7501540004305502	2.5540420702722546	655.0	-4.122941928882066	-8.482437963673576	4.359496034791507	-4.352941176470588	-10.058823529411764	5.705882352941177
GCA_000247605	Acetobacterium woodii DSM 1030	931626	Bacteria; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Acetobacterium.	Bacteria_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Acetobacterium_woodii_WB1_DSM_1030	0.40317588126582654	0.4042015760985163	0.38224093004610143	3521.0	0.3256229475335757	0.8628816866788948	0.8456038491120771	4044777.0	554613.0	3420279.0	58.0	52.48233922463718	53.5353178738489	58.25427179213813	45.41517102527458	50.886654489317074	58.457407168794795	54.0	4.37583715322398	6.695867418263987	2.4688452935501894	3.410750717427246	-6.057327463788677	-9.17555555555556	-1.6091895597841572	-2.076941481481482	17.0	16.0	0.8775915932973587	5.0	5.0	2998.0	1037.908	2913.0	714.602	99.95	3.2382186633178853	2.0412154310565063	2.6641277724188925	296.0	-5.223498293515358	-9.490719567690556	4.267221274175199	-5.253137254901961	-8.533333333333333	3.280196078431372
GCA_000327045	Thioflavicoccus mobilis 8321	765912	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Chromatiaceae; Thioflavicoccus.	Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Thioflavicoccus_mobilis_8321	0.6684459759293719	0.6705389781439672	0.6391954183545188	3383.0	0.5951842989762337	0.8227169658286738	0.8059095250314837	4048921.0	717805.0	3263064.0	46.0	37.16698630217085	48.96680268917826	58.544875580745305	37.94671224789391	46.260918762579465	57.24123429878693	53.0	1.042229840675908	2.4333629055487362	0.6690244418142103	1.1793735072442144	-4.090419869899483	-5.830943396226415	-1.9676664813719775	-2.277901132075472	16.0	17.0	0.8282589417676618	2.0	2.0	1787.0	779.712	1862.0	896.084	99.16	2.5770222666891245	3.051380081155858	3.4604091269390724	1487.0	-13.845834568633265	-19.918662911354875	6.072828342721613	-10.815384615384614	-19.111538461538462	8.296153846153844
GCA_000258405	Ignavibacterium album JCM 16511	945713	Bacteria; Ignavibacteriae; Ignavibacteria; Ignavibacteriales; Ignavibacteriaceae; Ignavibacterium.	Bacteria_Bacteroidetes_Chlorobi_group_Ignavibacteria_Ignavibacteria_Ignavibacteriales_Ignavibacteriaceae_Ignavibacterium_album_Mat9_16_JCM_16511	0.34291060495086	0.34349947559674565	0.36253375440523594	3085.0	0.29957674362077075	0.9200092265722	0.913443766146843	3658997.0	292686.0	3342288.0	43.0	43.28929047747281	53.16765648526787	59.06650782420036	41.37745062910367	47.60952210202702	57.44846031912278	52.0	3.688030323588084	5.287236252460833	3.0504718520708067	4.222189643811553	-3.14226005188068	-4.845384615384615	-0.855683495460444	-1.3035603846153847	17.0	17.0	0.8680713128038898	1.0	1.0	1506.0	413.44	1252.0	222.106	96.50999999999999	1.876692138015177	2.0454723976855322	2.325577201282626	238.0	-4.853627514600909	-7.768698896820246	2.915071382219338	-4.343137254901961	-8.025490196078431	3.682352941176471
GCA_000235605	Desulfosporosinus orientis DSM 765	768706	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfosporosinus.	Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_orientis_Singapore_I_DSM_765	0.4371943848945514	0.43836217218176227	0.4520080632656226	5244.0	0.3707903956634693	0.854569295563203	0.837997462426325	5863081.0	852672.0	4913247.0	72.0	56.15617841520491	56.93425282879016	59.82354350325295	51.644454859563	50.86060642068032	58.272393381414545	52.0	4.102608050560626	7.142277569435212	1.6373199111507775	2.1303257755795673	-6.710387109077054	-9.419615384615385	-2.0007095003813897	-2.305281153846154	16.0	15.0	0.7688787185354691	8.0	8.0	4458.0	1834.914	4593.0	1464.318	99.99	4.412276802197728	2.750039888516556	3.3077125439358115	1333.0	-7.5245548337791375	-10.380307604126862	2.8557527703477263	-8.505999999999998	-11.2476	2.7415999999999996
GCA_000512895	Dehalobacter restrictus DSM 9455	871738	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Dehalobacter.	Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Dehalobacter_restrictus_DSM_9455	0.4582863918868619	0.4596213260714362	0.4549204798349889	2645.0	0.3625345649232217	0.8617901591935138	0.8205801172547069	2943336.0	406798.0	2415243.0	51.0	55.334903076602	54.73056376643097	59.1072955952367	52.34429856287985	50.344066455637055	57.97271912963513	49.0	3.739517587838993	6.222696578420781	1.5400147678076552	2.427305236525225	-6.521920604914912	-9.500833333333333	-1.9479497088846909	-2.4231541666666665	16.0	15.0	0.7905482041587901	4.0	4.0	2222.0	902.144	2306.0	707.358	99.92	3.4568672480756035	2.7471833788643676	3.165354370164447	484.0	-7.501466464569912	-11.101712769988632	3.600246305418719	-7.829787234042553	-10.704255319148935	2.8744680851063835
GCA_000233915	Pseudoxanthomonas spadix BD-a59	1045855	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas.	Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Pseudoxanthomonas_spadix_BD_a59	0.6806104272278747	0.6827428523096578	0.6436373566357182	2994.0	0.6747515092026442	0.869906741502088	0.8544587571982943	3452554.0	449154.0	2950065.0	49.0	32.42963669623843	43.49352488463681	55.21376608123432	30.279391873904817	38.72079623072521	51.92057908784876	54.0	1.2173001048691374	2.8665087943426593	1.0989064572802605	0.9797556733364442	-3.5496825927163425	-5.279814814814814	-1.7399102572669645	-1.7236462962962964	16.0	16.0	0.8443553774215097	1.0	1.0	1426.0	524.948	1361.0	652.224	99.9	3.5085854433958565	2.1560356148319353	2.985081037526805	525.0	-14.118641231593038	-21.583232931726908	7.464591700133869	-10.369230769230768	-17.390384615384615	7.021153846153846
GCA_000317795	Caldisphaera lagunensis DSM 15908	1056495	Archaea; Crenarchaeota; Thermoprotei; Acidilobales; Caldisphaeraceae; Caldisphaera.	Archaea_Crenarchaeota_Thermoprotei_Acidilobales_Caldisphaeraceae_Caldisphaera_lagunensis_IC_154_DSM_15908	0.30744375701148036	0.3079362789408076	0.34192612431648256	1484.0	0.23222883863661273	0.8749927271363794	0.8661282377172647	1546846.0	193367.0	1339767.0	45.0	37.56204297506964	52.43225560283565	59.41044340066772	37.945086777482516	51.48048134689587	58.08820418755248	62.0	4.567427174915721	5.625847766397432	2.9545202265071038	3.2993333244580834	-4.1493665768194035	-5.060161290322579	-1.3378632075471697	-2.055419354838709	17.0	16.0	0.6576819407008087	1.0	1.0	685.0	339.992	689.0	222.918	84.94	1.042020726753442	3.3234148301500226	3.112080314669342	623.0	-5.94271563342318	-6.383429919137465	0.4407142857142857	-6.346774193548387	-6.782258064516129	0.43548387096774177
GCA_000517625	Halostagnicola larsenii XH-48	797299	Archaea; Euryarchaeota; Halobacteria; Natrialbales; Natrialbaceae; Halostagnicola.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halostagnicola_larsenii_XH_48_DSM_176	0.6327110104284654	0.6350788951273048	0.6205694141089014	2716.0	0.5422014300730609	0.8423138779762567	0.8261027932912826	2789326.0	439838.0	2304270.0	46.0	39.37737868749257	47.91414061988172	58.10395465059494	37.943604978401424	45.18067352706228	55.830102321511674	59.0	0.5322976720428012	2.0957464543908113	0.12674803045270608	1.0596676624642978	-2.2854786450662763	-4.338135593220338	-1.6334697349042777	-1.8393325423728812	15.0	15.0	0.8862297496318114	2.0	2.0	650.0	519.476	747.0	535.33	99.99	4.704484210110066	3.334179675661339	3.5266590194093403	1287.0	-13.65572429045337	-18.141798746774786	4.486074456321416	-11.066666666666666	-17.94912280701754	6.882456140350877
GCA_000350305	Thermoplasmatales archaeon BRNA1	1054217	Archaea; Euryarchaeota; Thermoplasmata; Thermoplasmatales.	Archaea_Euryarchaeota_Thermoplasmata_Thermoplasmatales_Thermoplasmatales_archaeon_BRNA1	0.5925065792616214	0.5942614723610764	0.5968168681564701	1465.0	0.4711429749537782	0.914789833721738	0.9026846119888714	1461105.0	124501.0	1318917.0	43.0	35.53802083208714	41.37943964753157	55.397358747968504	30.204166059463518	35.689566299140154	48.03382471666909	58.0	0.931113678235107	4.564043788671109	0.15510455632070824	1.3052813233306073	-3.840040955631398	-6.365000000000002	-1.780152668941981	-2.122513103448276	16.0	16.0	0.8907849829351536	1.0	1.0	727.0	378.846	728.0	340.634	100.0	10.201196526377117	3.91289213371958	4.29436617679333	1540.0	-11.945448323066392	-15.812320328542096	3.8668720054757015	-9.796363636363635	-15.403636363636366	5.6072727272727265
GCA_000237085	[Clostridium] clariflavum DSM 19732	720554	Bacteria; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminiclostridium.	Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_clariflavum_EBR_45_DSM_19732	0.36984175770090727	0.3705616976533992	0.3751650631956235	3912.0	0.28414218985036815	0.830182996922215	0.7931926108658022	4897678.0	831709.0	3884802.0	59.0	49.43883557797783	56.25312850661014	59.70886984241471	42.99149876942634	50.25098079307908	58.13628588139576	57.0	4.44856867260771	7.092150984202216	2.4981804396652634	3.3075873671311222	-6.533563394682998	-9.293684210526317	-1.7091245807771014	-2.3277880701754383	16.0	15.0	0.8185071574642127	6.0	6.0	3185.0	1168.178	3328.0	854.934	100.0	4.144176647450813	2.5757206487886783	3.022042379300064	823.0	-6.0419646516393435	-8.321173155737705	2.279208504098361	-6.196296296296297	-8.485185185185186	2.2888888888888883
GCA_000230555	Pelagibacterium halotolerans B2	1082931	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Hyphomicrobiaceae; Pelagibacterium.	Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Pelagibacterium_halotolerans_B2	0.6185230838414691	0.6205156254747982	0.6133300153456929	3749.0	0.5737242128121607	0.8946549629300272	0.8816356670757245	3944837.0	415569.0	3477909.0	46.0	42.811597953090356	49.919436875623205	58.08640151816402	37.50507731114668	43.166651951182295	53.50288963229346	56.0	1.0163455377643493	3.0883754651655346	0.3100344658072677	1.247292808775505	-4.279045078687628	-4.994642857142856	-1.931228663643647	-2.0866082142857145	17.0	16.0	0.8524939983995732	2.0	2.0	2261.0	952.084	2223.0	971.628	99.99	5.125484401067101	2.0905636435221497	3.057596125521065	677.0	-12.591398825413776	-17.81414842498665	5.222749599572877	-10.472222222222221	-16.81111111111111	6.338888888888888
GCA_000317975	Carnobacterium maltaromaticum LMA28	1234679	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium.	Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Carnobacterium_maltaromaticum_LMA28	0.35181322604106197	0.35262684919141324	0.3855068602637538	3272.0	0.28755597403023964	0.8593672611559888	0.8211173740198378	3650416.0	513368.0	2997420.0	58.0	43.46599951304877	52.49211523591417	59.381461012500345	37.802065266749345	40.949697853508354	53.12718042960363	59.0	5.245447248402698	7.180278502391614	2.865204375460453	3.0445791996368015	-6.523444376528102	-9.236440677966103	-1.6920367420537938	-1.7099305084745766	16.0	15.0	0.8462713936430318	6.0	6.0	2872.0	1041.728	2912.0	723.03	99.66000000000001	2.7796032339428804	1.9615465770736487	2.4484565394803393	310.0	-4.8175842008573175	-7.676515615431721	2.858931414574403	-5.570909090909091	-8.89090909090909	3.3199999999999994
GCA_000306725	Methanolobus psychrophilus R15	1094980	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus.	Archaea_Euryarchaeota_Methanomicrobia_Methanosarcinales_Methanosarcinaceae_Methanolobus_psychrophilus_R15	0.46049090509087487	0.4617508297505654	0.49075205736168825	2840.0	0.35905565204977513	0.8503483340270616	0.8328217968874329	3072769.0	459845.0	2559069.0	50.0	54.50433896846178	54.41590860921397	59.194777179905785	50.082899566065834	49.620319470991866	56.85876973788985	58.0	1.8358432181522377	5.359176280479057	1.0769575500892907	2.09288424816436	-3.8842852112676027	-6.631896551724138	-1.4152747605633862	-1.6552893103448278	17.0	16.0	0.8588028169014085	3.0	3.0	1478.0	643.776	1414.0	473.21	100.0	8.115694769885447	2.9138842109829315	3.273541649754531	818.0	-7.186993302784631	-11.235181529784985	4.048188227000352	-6.428571428571429	-12.323214285714286	5.894642857142856
GCA_000517565	Desulfurella acetivorans A63	694431	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfurellales; Desulfurellaceae; Desulfurella.	Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfurellales_Desulfurellaceae_Desulfurella_acetivorans_A63_DSM_5264	0.32112398836884326	0.32155822579815024	0.3296500920810313	1794.0	0.2787715002388915	0.941984721057734	0.9257985331026316	1816487.0	105384.0	1681701.0	47.0	42.471628270544684	54.23184843441955	59.367348022571576	40.24840868762162	52.45335180197708	59.32779903078551	52.0	3.743890121593752	6.228585942004135	2.7925947329767986	3.6564601061025312	-5.03534300055773	-7.697307692307692	-1.2277990964863361	-1.7602007692307693	18.0	17.0	0.8623188405797102	2.0	2.0	1117.0	360.022	1070.0	231.158	99.96000000000001	3.72672553833194	2.187780329765673	2.096641970641699	147.0	-5.878869613878008	-6.858455512031338	0.9795858981533296	-5.42	-6.798000000000001	1.3780000000000001
